date_and_hour_StL,Datetime,Air Pressure_StL,Air Temperature_StL,Precipitation_StL,Relative Humidity_StL,Wind From Direction_StL,Wind Speed_StL,Wind speed of gust_StL,Air Temperature,Average 10 meter wind speed over past 1 hour,Average air temperature over past 1 hour,Mean Sea Level Pressure,Precipitation Amount over past 1 hour,Rainfall amount over past 1 hour,Relative Humidity,Station Pressure,Vector average 10 meter wind direction over past 1 hour
2023-04-17T13,2023-04-17 13:00:00,988.0749999999999,-1.85025,0.0,69.11325,20.70775,1.5785,4.5605,-3.3,5.6,-3.6,1019.4,0.0,0.0,0.0,988.1,32.0
2023-04-17T14,2023-04-17 14:00:00,987.9000000000001,2.68275,0.0,58.7475,25.2705,3.15725,8.244,0.8,11.1,-0.2,1019.2,0.0,0.0,57.0,988.0,56.0
2023-04-17T15,2023-04-17 15:00:00,987.525,6.0920000000000005,0.0,46.3235,40.36275,2.6315,9.472,2.4,14.0,1.7,1018.8,0.0,0.0,48.0,987.6,63.0
2023-04-17T16,2023-04-17 16:00:00,987.0,7.773,0.0,38.162,15.794,4.20975,11.751999999999999,2.9,11.7,3.0,1018.4,0.0,0.0,43.0,987.2,43.0
2023-04-17T17,2023-04-17 17:00:00,986.6,9.1885,0.0,33.801249999999996,15.443,4.5607500000000005,12.454,5.4,11.1,4.3,1018.1,0.0,0.0,40.0,986.9,43.0
2023-04-17T18,2023-04-17 18:00:00,986.35,6.52725,0.0,48.894000000000005,275.63666666666666,10.87525,17.54075,0.4,15.6,1.4,1018.1,0.0,0.0,77.0,986.8,277.0
2023-04-17T19,2023-04-17 19:00:00,986.275,3.05325,0.0,64.53775,283.241,18.417749999999998,23.15375,0.6,18.7,0.5,1017.5,0.0,0.0,75.0,986.2,289.0
2023-04-17T20,2023-04-17 20:00:00,985.875,3.5115,0.0,63.1025,275.8705,15.787000000000003,20.171750000000003,0.5,22.5,0.7,1017.2,0.0,0.0,76.0,985.8,299.0
2023-04-17T21,2023-04-17 21:00:00,985.35,4.029,0.0,60.6055,278.67825,12.45375,16.83925,0.9,18.7,0.7,1016.6,0.0,0.0,76.0,985.2,295.0
2023-04-17T22,2023-04-17 22:00:00,984.875,5.02575,0.0,58.3495,255.86475000000002,8.06875,11.05075,1.1,18.5,1.0,1016.4,0.0,0.0,71.0,985.0,298.0
2023-04-17T23,2023-04-17 23:00:00,984.7,4.665,0.0,58.67675,293.0685,9.823,13.682,0.6,14.5,0.8,1016.3,0.0,0.0,77.0,984.9,305.0
2023-04-18T00,2023-04-18 00:00:00,984.5999999999999,4.15175,0.0,58.9875,305.704,9.6475,13.1555,1.6,11.1,0.2,1016.1,0.0,0.0,64.0,984.8,317.0
2023-04-18T01,2023-04-18 01:00:00,984.35,3.04175,0.0,59.3675,308.86275,9.472,12.45375,-0.6,9.3,0.3,1016.0,0.0,0.0,71.0,984.6,319.0
2023-04-18T02,2023-04-18 02:00:00,984.4,1.8885,0.0,60.198750000000004,325.70975,6.841,9.6475,-1.1,9.1,-0.3,1016.1,0.0,0.0,75.0,984.8,344.0
2023-04-18T03,2023-04-18 03:00:00,984.725,1.2155,0.0,61.5,53.349000000000004,1.5787499999999999,4.73625,0.2,6.5,-1.1,1015.9,0.0,0.0,67.0,984.8,44.0
2023-04-18T04,2023-04-18 04:00:00,984.575,0.25175000000000003,0.0,64.61525,68.792,0.351,2.45575,0.6,8.8,0.8,1015.9,0.0,0.0,56.0,984.8,62.0
2023-04-18T05,2023-04-18 05:00:00,984.85,0.08525000000000002,0.0,62.18775,54.753,0.1755,1.5787499999999999,0.0,9.4,0.2,1016.1,0.0,0.0,56.0,985.0,69.0
2023-04-18T06,2023-04-18 06:00:00,985.025,-1.9795,0.0,66.41875,79.3215,0.0,1.05225,-1.0,8.8,-0.5,1016.4,0.0,0.0,58.0,985.1,64.0
2023-04-18T07,2023-04-18 07:00:00,985.175,-2.8195,0.0,69.93175,29.83325,0.702,2.6315,-1.6,9.1,-1.4,1016.5,0.0,0.0,62.0,985.2,58.0
2023-04-18T08,2023-04-18 08:00:00,985.3,-3.4779999999999998,0.0,72.04925,42.8195,1.0525,3.15725,-2.3,11.4,-1.9,1016.3,0.0,0.0,67.0,985.0,66.0
2023-04-18T09,2023-04-18 09:00:00,985.0,-3.60625,0.0,73.763,49.13725,0.351,2.6315,-2.1,13.7,-2.2,1016.2,0.0,0.0,67.0,984.9,76.0
2023-04-18T10,2023-04-18 10:00:00,984.95,-3.1465,0.0,73.83625,51.94525,0.5265,2.6315,-2.5,14.3,-2.4,1016.3,0.0,0.0,68.0,985.0,78.0
2023-04-18T11,2023-04-18 11:00:00,985.2,-3.3207500000000003,0.0,72.886,52.997749999999996,0.87725,3.15725,-3.1,13.2,-3.0,1016.8,0.0,0.0,68.0,985.4,77.0
2023-04-18T12,2023-04-18 12:00:00,985.725,-3.81475,0.0,72.70925,56.15675,0.702,3.33275,-3.0,11.4,-3.1,1017.3,0.0,0.0,65.0,985.9,85.0
2023-04-18T13,2023-04-18 13:00:00,986.0,-2.36225,0.0,70.153,60.01775,1.9295,6.139,-1.5,12.9,-2.2,1017.2,0.0,0.0,60.0,985.8,79.0
2023-04-18T14,2023-04-18 14:00:00,985.775,0.9087500000000001,0.0,57.07775,78.6195,5.08675,11.75225,1.3,13.8,-0.2,1017.7,0.0,0.0,49.0,986.4,92.0
2023-04-18T15,2023-04-18 15:00:00,986.0,4.1235,0.0,44.23525,85.99000000000001,5.613,12.80475,2.5,14.4,1.8,1017.3,0.0,0.0,43.0,986.1,103.0
2023-04-18T16,2023-04-18 16:00:00,985.8,6.15525,0.0,36.002250000000004,93.71175,6.841,15.436,4.9,13.1,3.7,1017.0,0.0,0.0,37.0,985.9,106.0
2023-04-18T17,2023-04-18 17:00:00,985.35,7.633,0.0,31.58575,90.55325,6.841,15.61125,4.8,17.5,4.8,1016.9,0.0,0.0,31.0,985.8,101.0
2023-04-18T18,2023-04-18 18:00:00,985.2,8.81175,0.0,29.89275,81.42750000000001,5.96375,15.435749999999999,5.8,16.4,5.2,1016.6,0.0,0.0,30.0,985.5,97.0
2023-04-18T19,2023-04-18 19:00:00,984.85,9.88975,0.0,27.83425,68.44125,5.43775,14.208,6.7,17.1,6.5,1016.3,0.0,0.0,29.0,985.2,87.0
2023-04-18T20,2023-04-18 20:00:00,984.525,11.767,0.0,25.706,59.66675,4.560499999999999,13.682,7.5,17.8,7.3,1016.1,0.0,0.0,24.0,985.0,92.0
2023-04-18T21,2023-04-18 21:00:00,984.375,10.631,0.0,25.838,68.79225000000001,5.4375,15.78675,7.5,16.2,7.5,1015.8,0.0,0.0,24.0,984.7,91.0
2023-04-18T22,2023-04-18 22:00:00,984.25,8.91525,0.0,30.4165,61.7725,4.20975,11.751999999999999,6.9,15.7,7.1,1015.8,0.0,0.0,32.0,984.7,95.0
2023-04-18T23,2023-04-18 23:00:00,984.4,7.765750000000001,0.0,33.03975,61.4215,3.33275,10.524249999999999,6.9,12.7,6.8,1016.1,0.0,0.0,30.0,984.9,90.0
2023-04-19T00,2023-04-19 00:00:00,984.8,7.239,0.0,33.56925,63.52725,2.45575,7.36725,6.4,9.3,6.7,1016.4,0.0,0.0,32.0,985.3,87.0
2023-04-19T01,2023-04-19 01:00:00,985.025,6.24325,0.0,37.778,49.839,2.2805,10.69975,6.0,11.9,6.2,1016.9,0.0,0.0,42.0,985.7,68.0
2023-04-19T02,2023-04-19 02:00:00,985.75,4.351,0.0,60.22025,69.494,5.43775,16.66375,2.9,16.4,4.4,1017.6,0.0,0.0,73.0,986.5,105.0
2023-04-19T03,2023-04-19 03:00:00,986.325,2.6965,0.05,73.937,38.607749999999996,3.33275,12.98,1.6,15.2,2.1,1018.4,0.4,0.2,89.0,987.2,90.0
2023-04-19T04,2023-04-19 04:00:00,986.925,2.1905,0.13333333333333333,77.52324999999999,40.71375,2.8065,9.6475,0.5,14.5,0.9,1018.5,0.8,0.4,96.0,987.3,66.0
2023-04-19T05,2023-04-19 05:00:00,986.7,1.00775,0.0,81.09475,49.83925,2.10475,9.82275,0.4,19.9,0.4,1018.0,0.3,0.4,98.0,986.9,72.0
2023-04-19T06,2023-04-19 06:00:00,986.375,1.085,0.0,85.21575,62.12349999999999,4.9117500000000005,14.559000000000001,0.5,19.4,0.4,1018.0,0.4,0.2,96.0,986.9,83.0
2023-04-19T07,2023-04-19 07:00:00,986.0999999999999,1.0845,0.0,86.00325,59.66675,5.26225,16.488500000000002,0.5,22.1,0.5,1017.5,0.3,0.0,94.0,986.4,81.0
2023-04-19T08,2023-04-19 08:00:00,985.675,1.06725,0.0,85.66225,64.58025,8.4195,18.59325,0.5,23.6,0.5,1016.6,0.1,0.0,92.0,985.6,82.0
2023-04-19T09,2023-04-19 09:00:00,984.575,0.9947499999999999,0.0,84.9005,63.527249999999995,8.595,20.523,0.3,27.3,0.4,1015.5,0.0,0.0,91.0,984.5,81.0
2023-04-19T10,2023-04-19 10:00:00,984.5,0.827,0.0,84.00275,62.47475,7.5425,19.47025,0.1,27.2,0.2,1016.6,0.0,0.0,89.0,985.5,82.0
2023-04-19T11,2023-04-19 11:00:00,985.175,0.54375,0.0,83.197,65.28225,9.12125,20.5225,-0.2,26.6,-0.1,1017.3,0.0,0.0,89.0,986.2,88.0
2023-04-19T12,2023-04-19 12:00:00,986.025,0.33675,0.0,81.7475,69.494,8.94575,17.891750000000002,-0.6,23.6,-0.4,1017.5,0.0,0.0,87.0,986.4,89.0
2023-04-19T13,2023-04-19 13:00:00,985.725,0.24350000000000002,0.0,79.6745,63.878249999999994,7.8934999999999995,17.36525,-0.7,25.7,-0.6,1017.0,0.0,0.0,84.0,985.9,83.0
2023-04-19T14,2023-04-19 14:00:00,985.225,0.4205,0.0,73.95225,58.6135,7.5425,20.8735,-1.2,27.8,-0.8,1016.7,0.0,0.0,83.0,985.4,79.0
2023-04-19T15,2023-04-19 15:00:00,985.15,-0.074,0.0,74.79125,58.613749999999996,6.49,19.821,-1.2,30.9,-1.2,1016.6,0.0,0.0,82.0,985.3,78.0
2023-04-19T16,2023-04-19 16:00:00,985.175,-0.14225,0.0,76.1065,62.82525,7.89325,19.996499999999997,-1.4,28.6,-1.3,1017.1,0.0,0.0,82.0,985.7,83.0
2023-04-19T17,2023-04-19 17:00:00,984.7,0.1055,0.0,74.94,55.455,5.26225,18.944,-0.6,29.6,-1.1,1016.5,0.0,0.0,69.0,985.2,78.0
2023-04-19T18,2023-04-19 18:00:00,985.15,1.40625,0.0,67.62425,50.54125,4.9115,16.313,-0.7,27.7,-0.5,1017.4,0.0,0.0,74.0,986.1,77.0
2023-04-19T19,2023-04-19 19:00:00,985.925,1.714,0.0,68.0175,60.7195,5.43775,14.208,0.0,21.7,-0.3,1017.6,0.0,1.0,73.0,986.3,81.0
2023-04-19T20,2023-04-19 20:00:00,985.475,1.31875,0.0,87.6015,63.5275,7.367,17.891750000000002,-0.3,25.5,-0.4,1016.8,0.2,0.0,91.0,985.5,82.0
2023-04-19T21,2023-04-19 21:00:00,985.175,0.6975,0.0,90.803,56.507999999999996,6.1395,19.821,-0.1,28.3,-0.2,1017.1,0.0,0.0,86.0,985.8,81.0
2023-04-19T22,2023-04-19 22:00:00,985.5,0.45825,0.0,90.2815,62.1235,8.59525,20.522750000000002,-0.3,27.9,-0.2,1017.3,0.0,0.0,83.0,986.0,84.0
2023-04-19T23,2023-04-19 23:00:00,985.45,0.493,0.0,88.92275000000001,62.1235,8.946,21.3995,-0.3,29.3,-0.3,1017.4,0.0,0.0,84.0,986.1,86.0
2023-04-20T00,2023-04-20 00:00:00,985.9,0.386,0.0,88.705,62.474500000000006,8.068999999999999,21.926250000000003,-0.1,29.1,-0.3,1017.9,0.0,0.0,86.0,986.5,83.0
2023-04-20T01,2023-04-20 01:00:00,986.225,0.548,0.0,88.8965,62.4745,7.8934999999999995,20.172,0.1,26.5,0.0,1017.9,0.0,0.0,88.0,986.6,83.0
2023-04-20T02,2023-04-20 02:00:00,986.25,0.67925,0.0,89.557,55.455,5.0865,16.31325,0.1,25.0,0.1,1017.7,0.0,0.0,88.0,986.3,82.0
2023-04-20T03,2023-04-20 03:00:00,986.575,0.73625,0.0,89.8895,62.82575,5.08675,16.13775,0.3,24.3,0.1,1018.6,0.0,0.0,85.0,987.3,79.0
2023-04-20T04,2023-04-20 04:00:00,987.2,0.9245,0.0,89.4145,61.42175,5.964,17.01475,0.6,21.5,0.4,1018.8,0.0,0.0,80.0,987.4,79.0
2023-04-20T05,2023-04-20 05:00:00,986.875,1.143,0.0,88.86425,52.64725,3.6835,13.681750000000001,0.9,20.3,0.8,1018.5,0.0,0.0,76.0,987.1,81.0
2023-04-20T06,2023-04-20 06:00:00,986.65,1.529,0.0,87.04075,58.614,4.560499999999999,15.2605,1.4,21.3,1.2,1017.8,0.0,0.0,69.0,986.6,78.0
2023-04-20T07,2023-04-20 07:00:00,986.3,1.8535,0.0,84.7895,60.368750000000006,5.26225,15.084999999999999,1.7,21.1,1.5,1017.9,0.0,0.0,64.0,986.6,83.0
2023-04-20T08,2023-04-20 08:00:00,986.5,2.186,0.0,76.2855,63.8785,5.964,14.559,1.8,17.6,1.7,1018.1,0.0,0.0,60.0,986.8,87.0
2023-04-20T09,2023-04-20 09:00:00,986.575,2.2075,0.0,72.93424999999999,69.494,7.36725,17.19,0.6,22.7,1.5,1018.3,0.0,0.0,81.0,987.0,94.0
2023-04-20T10,2023-04-20 10:00:00,986.875,1.385,0.0,82.002,62.8255,5.08675,11.4015,0.3,15.9,0.3,1018.5,0.0,0.0,90.0,987.1,82.0
2023-04-20T11,2023-04-20 11:00:00,986.85,0.9565,0.0,89.15075,64.22925000000001,4.385,11.40125,0.3,15.7,0.3,1018.3,0.3,0.0,95.0,987.0,82.0
2023-04-20T12,2023-04-20 12:00:00,986.625,0.82475,0.0,90.8795,55.455,3.333,12.103,0.0,18.8,0.2,1018.4,0.7,0.0,96.0,987.1,79.0
2023-04-20T13,2023-04-20 13:00:00,986.725,0.64975,0.0,91.84675,36.853,2.982,14.73425,-0.4,21.7,-0.2,1018.6,0.7,0.0,96.0,987.2,69.0
2023-04-20T14,2023-04-20 14:00:00,987.3,0.7745,0.0,92.34899999999999,44.9255,3.33275,14.7345,-0.2,16.3,-0.4,1019.6,0.5,0.0,93.0,988.2,71.0
2023-04-20T15,2023-04-20 15:00:00,987.625,1.5225,0.0,92.15875,33.343,4.560499999999999,11.40175,0.3,15.0,0.1,1019.6,0.5,0.4,79.0,988.2,47.0
2023-04-20T16,2023-04-20 16:00:00,987.35,2.586,0.4,91.95275,31.237,5.262,12.103250000000001,1.2,18.0,0.6,1018.8,0.4,2.4,65.0,987.5,49.0
2023-04-20T17,2023-04-20 17:00:00,986.875,5.97225,0.3,85.41,36.150999999999996,3.859,13.5065,2.3,21.8,1.8,1018.8,0.0,0.4,58.0,987.5,60.0
2023-04-20T18,2023-04-20 18:00:00,986.975,6.11575,0.0,76.21625,37.204,4.0344999999999995,16.313,3.0,24.1,2.6,1018.7,0.0,0.0,51.0,987.5,67.0
2023-04-20T19,2023-04-20 19:00:00,986.7,5.36175,0.0,61.97525,35.449,5.7885,20.172,3.1,24.8,3.0,1018.2,0.0,0.0,50.0,987.1,59.0
2023-04-20T20,2023-04-20 20:00:00,986.4000000000001,5.63175,0.0,63.62675,37.555,4.20975,16.48825,4.3,23.1,3.7,1017.9,0.0,0.0,48.0,986.8,58.0
2023-04-20T21,2023-04-20 21:00:00,986.05,5.81625,0.0,62.309,38.25675,6.139,20.87375,3.5,26.6,4.1,1017.8,0.0,0.0,61.0,986.7,60.0
2023-04-20T22,2023-04-20 22:00:00,985.95,5.423,0.0,58.08775,33.343,8.244,23.329250000000002,3.8,27.7,4.0,1017.6,0.0,0.0,55.0,986.5,56.0
2023-04-20T23,2023-04-20 23:00:00,985.95,5.656000000000001,0.0,53.219750000000005,32.29,7.5425,20.347250000000003,4.2,24.2,3.9,1017.7,0.0,0.0,50.0,986.5,43.0
2023-04-21T00,2023-04-21 00:00:00,986.1,4.579,0.0,56.21925,37.906,5.96375,25.0835,3.4,30.2,3.5,1018.1,0.0,0.0,51.0,986.9,61.0
2023-04-21T01,2023-04-21 01:00:00,986.6,3.48825,0.0,57.9465,35.098,8.41975,23.5045,2.5,30.3,2.9,1018.4,0.0,0.0,55.0,987.1,65.0
2023-04-21T02,2023-04-21 02:00:00,986.875,2.69525,0.0,61.13975,35.8,7.016500000000001,22.803,3.0,28.5,2.7,1018.5,0.0,0.0,49.0,987.3,62.0
2023-04-21T03,2023-04-21 03:00:00,987.05,2.67375,0.0,61.564,34.045,6.49025,22.10125,2.6,26.2,2.7,1018.6,0.0,0.0,54.0,987.4,63.0
2023-04-21T04,2023-04-21 04:00:00,986.925,2.22075,0.0,66.1725,32.641,5.96375,19.295,2.0,24.3,2.1,1018.1,0.0,0.0,60.0,986.8,49.0
2023-04-21T05,2023-04-21 05:00:00,986.225,2.78375,0.0,55.99925,29.833,9.29675,20.522750000000002,1.0,30.5,2.2,1018.2,0.0,0.0,69.0,987.0,43.0
2023-04-21T06,2023-04-21 06:00:00,986.375,1.72675,0.0,63.935249999999996,31.939,10.349,24.908,0.1,27.7,0.9,1018.1,0.0,0.0,76.0,986.9,47.0
2023-04-21T07,2023-04-21 07:00:00,986.45,0.20675,0.0,84.45824999999999,34.747,7.19175,19.119500000000002,0.7,20.9,-0.1,1017.7,0.0,0.0,65.0,986.5,54.0
2023-04-21T08,2023-04-21 08:00:00,986.05,0.2155,0.0,89.90475,36.502,2.982,13.5065,2.0,25.2,1.6,1017.3,0.0,0.0,44.0,986.2,53.0
2023-04-21T09,2023-04-21 09:00:00,985.675,1.62225,0.0,65.79975,33.343,9.472,28.24075,1.4,32.7,1.6,1017.3,0.0,0.0,52.0,986.1,56.0
2023-04-21T10,2023-04-21 10:00:00,985.875,0.86225,0.0,67.9945,31.237000000000002,9.998,24.38175,-1.0,32.2,0.3,1017.9,0.0,0.0,80.0,986.6,50.0
2023-04-21T11,2023-04-21 11:00:00,986.15,-0.7075,0.0,86.21325,22.4625,8.244,18.76875,-1.3,27.1,-1.3,1017.9,0.0,0.0,83.0,986.7,38.0
2023-04-21T12,2023-04-21 12:00:00,986.2,-0.9195,0.0,89.28049999999999,19.65475,7.367,19.11925,0.6,24.4,-0.7,1017.5,0.0,0.0,54.0,986.3,41.0
2023-04-21T13,2023-04-21 13:00:00,985.975,0.9432499999999999,0.0,73.83575,23.16475,8.59475,20.522750000000002,1.2,24.2,0.9,1017.6,0.0,0.0,58.0,986.4,24.0
2023-04-21T14,2023-04-21 14:00:00,985.95,2.208,0.0,63.225,19.655,9.29675,24.381500000000003,1.5,27.1,1.3,1017.7,0.0,0.0,57.0,986.5,25.0
2023-04-21T15,2023-04-21 15:00:00,985.9250000000001,2.8005,0.0,63.3505,14.39,9.2965,25.785,1.3,31.2,1.3,1017.6,0.0,0.0,55.0,986.4,21.0
2023-04-21T16,2023-04-21 16:00:00,985.95,3.59675,0.0,61.95425,7.72175,10.1735,27.539,2.3,32.0,2.0,1017.5,0.0,0.0,51.0,986.4,26.0
2023-04-21T17,2023-04-21 17:00:00,985.9250000000001,5.4975000000000005,0.0,56.99325,10.1785,10.87525,28.767,3.1,31.5,2.9,1017.7,0.0,0.0,49.0,986.5,21.0
2023-04-21T18,2023-04-21 18:00:00,985.75,6.90925,0.0,51.8145,10.529499999999999,11.751999999999999,30.521,4.2,33.4,3.7,1017.5,0.0,0.0,46.0,986.4,21.0
2023-04-21T19,2023-04-21 19:00:00,985.775,7.47825,0.0,48.07625,11.231,12.103000000000002,32.976749999999996,5.1,35.9,4.7,1017.5,0.0,0.2,46.0,986.3,20.0
2023-04-21T20,2023-04-21 20:00:00,985.725,7.922,0.0,43.18675,0.0,14.90975,39.817750000000004,5.2,37.6,5.1,1017.4,0.0,0.0,49.0,986.3,11.0
2023-04-21T21,2023-04-21 21:00:00,985.9,7.421250000000001,0.0,43.795249999999996,350.51233333333334,18.4175,42.624249999999996,5.1,35.9,5.2,1017.8,0.0,0.0,50.0,986.7,6.0
2023-04-21T22,2023-04-21 22:00:00,986.15,7.143750000000001,0.0,44.632,351.68225,18.944,39.992999999999995,5.8,38.5,5.5,1017.9,0.0,0.0,46.0,986.7,4.0
2023-04-21T23,2023-04-21 23:00:00,986.25,7.131,0.0,43.3615,348.8745,21.049,41.57175,5.3,38.0,5.4,1018.2,0.0,0.0,45.0,987.0,7.0
2023-04-22T00,2023-04-22 00:00:00,986.675,6.8415,0.0,40.772000000000006,350.27825,20.3475,41.747,4.6,38.6,5.1,1018.6,0.0,0.0,42.0,987.5,7.0
2023-04-22T01,2023-04-22 01:00:00,987.225,5.65775,0.0,39.111,348.5235,20.69825,39.81775,3.6,36.5,4.2,1019.2,0.0,0.0,42.0,988.0,5.0
2023-04-22T02,2023-04-22 02:00:00,987.875,3.8555,0.0,42.906499999999994,346.067,17.3655,32.09975,1.9,26.6,2.7,1019.9,0.0,0.0,49.0,988.6,2.0
2023-04-22T03,2023-04-22 03:00:00,988.55,2.60575,0.0,46.82175,346.067,15.611500000000001,27.18825,0.8,21.7,1.2,1020.5,0.0,0.0,55.0,989.1,358.0
2023-04-22T04,2023-04-22 04:00:00,988.925,1.55375,0.0,49.28675,345.716,13.15575,26.31125,0.3,20.8,0.5,1020.7,0.0,0.0,54.0,989.3,360.0
2023-04-22T05,2023-04-22 05:00:00,989.25,0.34875,0.0,53.932,346.067,10.348749999999999,18.76875,-0.8,19.4,-0.2,1021.0,0.0,0.0,60.0,989.6,2.0
2023-04-22T06,2023-04-22 06:00:00,989.575,-0.5197499999999999,0.0,57.416,349.22525,8.06875,16.48825,-1.3,17.7,-1.0,1021.4,0.0,0.0,63.0,990.0,6.0
2023-04-22T07,2023-04-22 07:00:00,989.875,-0.8442500000000001,0.0,58.857,351.682,7.016500000000001,14.9095,-2.4,15.7,-1.6,1021.5,0.0,0.0,68.0,990.2,10.0
2023-04-22T08,2023-04-22 08:00:00,990.025,-2.5795,0.0,64.736,340.802,5.43775,8.77025,-4.4,10.7,-3.6,1021.6,0.0,0.0,79.0,990.2,347.0
2023-04-22T09,2023-04-22 09:00:00,990.125,-3.9165,0.0,73.70175,315.88275,8.7705,11.40125,-4.9,11.0,-4.7,1021.8,0.0,0.0,84.0,990.3,342.0
2023-04-22T10,2023-04-22 10:00:00,990.525,-4.36725,0.0,77.11225,318.33925,9.47225,13.506499999999999,-5.6,12.2,-5.5,1022.2,0.0,0.0,0.0,990.7,329.0
2023-04-22T11,2023-04-22 11:00:00,990.875,-4.69275,0.0,77.39075,315.531,8.068999999999999,10.875250000000001,-6.6,8.3,-6.2,1022.5,0.0,0.0,0.0,991.0,342.0
2023-04-22T12,2023-04-22 12:00:00,991.075,-4.85025,0.0,78.21275,320.094,8.244,11.57675,-6.3,9.4,-6.5,1023.0,0.0,0.0,13.0,991.4,330.0
2023-04-22T13,2023-04-22 13:00:00,991.45,-4.52075,0.0,77.99475000000001,313.4255,8.94575,11.226,-5.3,8.9,-6.0,1023.1,0.0,0.0,0.0,991.5,329.0
2023-04-22T14,2023-04-22 14:00:00,991.375,-3.28425,0.0,76.06625,294.8235,8.94575,11.9275,-1.9,9.8,-4.2,1022.8,0.0,0.0,0.0,991.3,326.0
2023-04-22T15,2023-04-22 15:00:00,991.0,0.237,0.0,66.06125,339.047,8.06875,18.067,-0.9,15.3,-1.4,1022.6,0.0,0.0,64.0,991.2,13.0
2023-04-22T16,2023-04-22 16:00:00,990.875,1.77575,0.0,55.428,344.66275,11.9275,22.803,0.1,18.7,-0.4,1022.6,0.0,0.0,56.0,991.1,16.0
2023-04-22T17,2023-04-22 17:00:00,990.6,3.44075,0.0,49.7305,332.2613333333333,9.2965,19.9965,1.1,17.0,0.7,1022.2,0.0,0.0,52.0,990.7,12.0
2023-04-22T18,2023-04-22 18:00:00,990.225,2.71875,0.0,56.063,308.16075,15.436,27.013,1.5,17.6,1.2,1021.9,0.0,0.0,53.0,990.5,351.0
2023-04-22T19,2023-04-22 19:00:00,989.975,1.61275,0.0,65.485,293.41949999999997,20.172,33.32725,-0.2,23.0,0.8,1021.6,0.0,0.0,74.0,990.1,324.0
2023-04-22T20,2023-04-22 20:00:00,989.85,0.96875,0.0,69.80775,290.612,24.2065,31.222749999999998,0.2,28.7,0.0,1021.4,0.0,0.0,71.0,989.8,299.0
2023-04-22T21,2023-04-22 21:00:00,989.65,1.4675,0.0,68.035,288.85699999999997,22.803,30.3455,0.6,28.0,0.6,1021.2,0.0,0.0,69.0,989.6,302.0
2023-04-22T22,2023-04-22 22:00:00,989.3,1.714,0.0,67.33850000000001,290.261,23.154,29.46875,0.9,27.8,0.7,1020.9,0.0,0.0,69.0,989.3,302.0
2023-04-22T23,2023-04-22 23:00:00,989.025,1.90975,0.0,65.9355,293.42,23.154,29.644,1.1,26.6,1.0,1020.9,0.0,0.0,63.0,989.3,311.0
2023-04-23T00,2023-04-23 00:00:00,989.0,1.8944999999999999,0.0,65.328,303.598,20.522750000000002,26.48675,0.5,23.7,0.8,1020.9,0.0,0.0,69.0,989.3,320.0
2023-04-23T01,2023-04-23 01:00:00,989.025,1.47825,0.0,65.9135,310.267,15.08525,19.64575,-0.1,20.4,0.3,1020.8,0.0,0.0,70.0,989.2,324.0
2023-04-23T02,2023-04-23 02:00:00,989.05,0.5585,0.0,65.566,320.796,10.87525,15.61125,-1.3,13.1,-0.3,1020.9,0.0,0.0,73.0,989.3,337.0
2023-04-23T03,2023-04-23 03:00:00,989.225,-0.843,0.0,67.964,326.41200000000003,3.859,8.068999999999999,-2.2,4.0,-2.0,1020.8,0.0,0.0,74.0,989.3,354.0
2023-04-23T04,2023-04-23 04:00:00,989.2,-1.42625,0.0,69.93775,316.23325,2.80675,4.91125,-2.5,6.5,-2.7,1020.6,0.0,0.0,72.0,989.1,331.0
2023-04-23T05,2023-04-23 05:00:00,989.025,-1.8912499999999999,0.0,70.12075,107.75099999999999,2.2805,4.9115,-1.9,6.5,-2.4,1020.3,0.0,0.0,63.0,988.9,16.0
2023-04-23T06,2023-04-23 06:00:00,988.75,-1.78675,0.0,68.54275,121.673,2.28025,5.2625,-2.2,9.2,-1.8,1020.2,0.0,0.0,78.0,988.8,358.0
2023-04-23T07,2023-04-23 07:00:00,988.675,-0.85225,0.0,69.46975,331.32574999999997,3.859,6.1392500000000005,-2.5,6.9,-2.2,1020.3,0.0,0.0,78.0,988.8,346.0
2023-04-23T08,2023-04-23 08:00:00,988.5999999999999,-1.524,0.0,68.28975,233.519,1.5787499999999999,4.91125,-3.9,2.4,0.0,1020.3,0.0,0.0,0.0,988.8,359.0
2023-04-23T09,2023-04-23 09:00:00,988.675,-2.7110000000000003,0.0,70.539,339.398,2.28075,4.0344999999999995,-4.3,6.0,-4.2,1020.1,0.0,0.0,0.0,988.6,358.0
2023-04-23T10,2023-04-23 10:00:00,988.525,-2.46725,0.0,70.93375,5.616,0.877,2.9819999999999998,-3.9,4.4,-4.0,1020.0,0.0,0.0,0.0,988.5,19.0
2023-04-23T11,2023-04-23 11:00:00,988.525,-2.064,0.0,68.24675,224.15966666666668,1.9295,4.20975,-3.7,5.8,-4.0,1020.0,0.0,0.0,0.0,988.5,340.0
2023-04-23T12,2023-04-23 12:00:00,988.675,-2.32625,0.0,71.14875,169.5235,4.21,7.5425,-4.0,6.7,-4.0,1020.3,0.0,0.0,0.0,988.7,355.0
2023-04-23T13,2023-04-23 13:00:00,988.8,-1.3395,0.0,71.37325,342.5566666666667,1.9295,5.2625,-1.4,6.7,-2.6,1020.4,0.0,0.0,0.0,988.9,12.0
