Datetime,Air Temperature,Average 10 meter wind speed over past 1 hour,Average air temperature over past 1 hour,Mean Sea Level Pressure,Precipitation Amount over past 1 hour,Rainfall amount over past 1 hour,Relative Humidity,Station Pressure,Vector average 10 meter wind direction over past 1 hour
2024-01-24 17:00:00,-2.6,9.4,-2.6,1015.3,0.0,0.0,95.0,983.9,219.0
2024-01-24 18:00:00,-2.5,7.9,-2.5,1015.3,0.0,0.0,94.0,983.9,222.0
2024-01-24 19:00:00,-2.3,2.7,-2.4,1015.2,0.0,0.0,93.0,983.8,240.0
2024-01-24 20:00:00,-1.8,0.3,-2.2,1015.1,0.0,0.0,89.0,983.7,312.0
2024-01-24 21:00:00,-1.7,7.8,-1.7,1015.3,0.0,0.4,85.0,983.9,18.0
2024-01-24 22:00:00,-2.0,8.4,-1.9,1015.9,0.0,0.2,85.0,984.5,13.0
2024-01-24 23:00:00,-2.2,8.2,-2.1,1016.4,0.0,0.0,86.0,985.0,30.0
2024-01-25 00:00:00,-2.4,7.3,-2.3,1017.0,0.0,0.0,87.0,985.6,39.0
2024-01-25 01:00:00,-2.6,4.6,-2.5,1017.7,0.0,0.0,88.0,986.2,44.0
2024-01-25 02:00:00,-2.7,3.7,-2.6,1017.9,0.0,0.0,89.0,986.4,55.0
2024-01-25 03:00:00,-2.8,7.1,-2.7,1018.2,0.0,0.0,90.0,986.7,45.0
2024-01-25 04:00:00,-3.0,4.3,-2.9,1018.0,0.0,0.0,90.0,986.5,41.0
2024-01-25 05:00:00,-3.3,3.7,-3.1,1018.1,0.0,0.0,94.0,986.6,15.0
2024-01-25 06:00:00,-3.5,7.1,-3.4,1018.0,0.0,0.0,94.0,986.5,29.0
2024-01-25 07:00:00,-3.8,9.2,-3.7,1018.0,0.0,0.0,93.0,986.5,57.0
2024-01-25 08:00:00,-3.9,6.0,-3.9,1018.5,0.0,0.0,93.0,987.0,56.0
2024-01-25 09:00:00,-4.0,3.9,-4.0,1019.0,0.0,0.0,94.0,987.4,58.0
2024-01-25 10:00:00,-4.1,3.4,-4.0,1019.1,0.0,0.0,94.0,987.5,78.0
2024-01-25 11:00:00,-4.2,5.7,-4.1,1018.8,0.0,0.0,94.0,987.2,73.0
2024-01-25 12:00:00,-4.2,3.0,-4.2,1018.7,0.0,0.0,95.0,987.1,86.0
2024-01-25 13:00:00,-4.3,1.9,-4.2,1018.9,0.0,0.0,95.0,987.4,72.0
2024-01-25 14:00:00,-4.3,0.4,-4.3,1019.0,0.0,0.0,95.0,987.4,47.0
2024-01-25 15:00:00,-4.2,0.2,-4.3,1019.1,0.0,0.0,95.0,987.6,66.0
2024-01-25 16:00:00,-3.9,0.1,-4.1,1019.3,0.0,0.0,94.0,987.7,146.0
2024-01-25 17:00:00,-3.6,0.6,-3.8,1019.5,0.0,0.0,94.0,987.9,163.0
2024-01-25 18:00:00,-3.3,7.4,-3.4,1019.0,0.0,0.0,90.0,987.4,179.0
2024-01-25 19:00:00,-3.3,11.4,-3.3,1018.9,0.0,0.0,92.0,987.3,196.0
2024-01-25 20:00:00,-3.2,12.2,-3.3,1018.9,0.0,0.0,92.0,987.3,207.0
2024-01-25 21:00:00,-3.1,11.2,-3.2,1018.6,0.0,0.0,92.0,987.0,197.0
2024-01-25 22:00:00,-3.0,11.7,-3.1,1019.0,0.0,0.0,92.0,987.4,191.0
2024-01-25 23:00:00,-3.1,12.3,-3.1,1018.9,0.0,0.0,94.0,987.3,195.0
2024-01-26 00:00:00,-3.2,13.8,-3.2,1019.0,0.0,0.0,96.0,987.4,184.0
2024-01-26 01:00:00,-3.4,14.9,-3.3,1019.3,0.0,0.0,96.0,987.7,187.0
2024-01-26 02:00:00,-3.6,17.0,-3.5,1019.1,0.0,0.0,95.0,987.5,190.0
2024-01-26 03:00:00,-3.5,17.5,-3.6,1019.0,0.0,0.0,97.0,987.4,178.0
2024-01-26 04:00:00,-3.5,18.5,-3.5,1019.2,0.0,0.0,97.0,987.6,177.0
2024-01-26 05:00:00,-3.6,21.0,-3.6,1018.8,0.0,0.0,97.0,987.2,173.0
2024-01-26 06:00:00,-3.8,21.6,-3.6,1018.8,0.0,0.0,96.0,987.2,170.0
2024-01-26 07:00:00,-3.9,23.3,-3.9,1018.9,0.0,0.0,96.0,987.3,177.0
2024-01-26 08:00:00,-3.8,20.9,-3.9,1018.5,0.0,0.0,96.0,986.9,182.0
2024-01-26 09:00:00,-4.1,21.2,-3.9,1018.1,0.0,0.0,96.0,986.5,168.0
2024-01-26 10:00:00,-5.4,23.1,-4.7,1017.9,0.0,0.0,95.0,986.3,172.0
2024-01-26 11:00:00,-5.9,25.7,-5.6,1017.7,0.0,0.0,94.0,986.1,180.0
2024-01-26 12:00:00,-6.4,22.9,-6.2,1018.0,0.0,0.0,94.0,986.4,173.0
2024-01-26 13:00:00,-6.4,21.9,-6.4,1018.2,0.0,0.0,94.0,986.6,178.0
2024-01-26 14:00:00,-6.4,23.6,-6.5,1018.2,0.0,0.0,94.0,986.5,174.0
2024-01-26 15:00:00,-6.3,23.9,-6.3,1018.2,0.0,0.0,94.0,986.5,177.0
2024-01-26 16:00:00,-6.6,21.7,-6.4,1018.6,0.0,0.0,93.0,986.9,175.0
2024-01-26 17:00:00,-6.5,18.2,-6.6,1018.7,0.0,0.0,92.0,987.0,175.0
2024-01-26 18:00:00,-6.3,20.6,-6.4,1018.8,0.0,0.0,92.0,987.1,196.0
2024-01-26 19:00:00,-5.3,18.5,-5.8,1018.3,0.0,0.0,91.0,986.7,195.0
2024-01-26 20:00:00,-4.2,16.2,-4.8,1018.2,0.0,0.0,89.0,986.6,201.0
2024-01-26 21:00:00,-3.8,12.6,-4.0,1017.9,0.0,0.2,89.0,986.3,203.0
2024-01-26 22:00:00,-4.4,11.4,-4.1,1018.3,0.0,0.2,90.0,986.6,200.0
2024-01-26 23:00:00,-5.4,9.4,-4.9,1018.6,0.0,0.0,91.0,986.9,202.0
2024-01-27 00:00:00,-6.9,8.4,-6.0,1019.0,0.0,0.0,90.0,987.2,226.0
2024-01-27 01:00:00,-7.4,0.0,-7.1,1019.7,0.0,0.0,94.0,987.8,313.0
2024-01-27 02:00:00,-8.4,3.2,-7.6,1020.2,0.0,0.0,93.0,988.3,358.0
2024-01-27 03:00:00,-11.0,0.5,-10.6,1020.6,0.0,0.0,90.0,988.6,28.0
2024-01-27 04:00:00,-10.7,0.1,-10.7,1020.9,0.0,0.0,90.0,988.9,338.0
2024-01-27 05:00:00,-10.4,3.5,-10.3,1021.4,0.0,0.0,90.0,989.3,280.0
2024-01-27 06:00:00,-10.3,1.7,-10.3,1021.8,0.0,0.0,90.0,989.8,255.0
2024-01-27 07:00:00,-10.6,0.0,-10.6,1022.1,0.0,0.0,90.0,990.1,227.0
2024-01-27 08:00:00,-12.6,0.0,-11.4,1022.5,0.0,0.0,88.0,990.4,198.0
2024-01-27 09:00:00,-11.9,0.1,-12.8,1022.9,0.0,0.0,89.0,990.9,168.0
2024-01-27 10:00:00,-12.8,0.2,-12.1,1023.3,0.0,0.0,88.0,991.2,166.0
2024-01-27 11:00:00,-12.5,2.9,-11.8,1023.6,0.0,0.0,88.0,991.5,170.0
2024-01-27 12:00:00,-14.8,0.0,-14.2,1023.8,0.0,0.0,86.0,991.6,162.0
2024-01-27 13:00:00,-15.4,0.0,-15.2,1024.3,0.0,0.0,86.0,991.9,91.0
2024-01-27 14:00:00,-15.2,0.0,-15.1,1025.0,0.0,0.0,86.0,992.6,81.0
2024-01-27 15:00:00,-14.2,1.3,-14.7,1025.3,0.0,0.0,87.0,992.9,99.0
2024-01-27 16:00:00,-12.3,0.1,-13.4,1025.7,0.0,0.0,88.0,993.3,106.0
2024-01-27 17:00:00,-10.5,0.1,-11.4,1025.3,0.0,0.0,88.0,993.0,139.0
2024-01-27 18:00:00,-9.4,4.5,-10.1,1025.5,0.0,0.0,89.0,993.2,161.0
2024-01-27 19:00:00,-8.2,7.5,-8.9,1025.1,0.0,0.0,89.0,992.9,167.0
2024-01-27 20:00:00,-6.5,10.8,-7.4,1024.4,0.0,0.0,90.0,992.3,150.0
2024-01-27 21:00:00,-5.5,10.0,-6.0,1023.9,0.0,0.0,88.0,991.8,155.0
2024-01-27 22:00:00,-4.5,10.1,-4.9,1024.1,0.0,0.0,84.0,992.0,149.0
2024-01-27 23:00:00,-5.7,13.5,-5.2,1023.8,0.0,0.0,85.0,991.7,155.0
2024-01-28 00:00:00,-6.5,14.7,-5.8,1023.7,0.0,0.0,86.0,991.5,144.0
2024-01-28 01:00:00,-7.3,16.0,-7.1,1023.3,0.0,0.0,89.0,991.0,141.0
2024-01-28 02:00:00,-7.7,18.5,-7.3,1022.7,0.0,0.0,90.0,990.5,156.0
2024-01-28 03:00:00,-7.4,19.2,-7.5,1022.1,0.0,0.0,91.0,989.9,156.0
2024-01-28 04:00:00,-7.3,21.0,-7.2,1021.1,0.0,0.0,92.0,989.0,156.0
2024-01-28 05:00:00,-7.3,19.2,-7.2,1020.7,0.0,0.0,92.0,988.7,157.0
2024-01-28 06:00:00,-7.1,18.5,-7.4,1020.3,0.0,0.0,91.0,988.3,157.0
2024-01-28 07:00:00,-7.7,17.4,-7.0,1019.5,0.0,0.0,91.0,987.6,159.0
2024-01-28 08:00:00,-8.3,16.8,-7.9,1019.7,0.0,0.0,92.0,987.8,160.0
2024-01-28 09:00:00,-8.2,17.6,-8.1,1018.7,0.0,0.0,92.0,986.9,155.0
2024-01-28 10:00:00,-7.7,17.9,-7.9,1018.2,0.0,0.0,90.0,986.5,156.0
2024-01-28 11:00:00,-8.0,16.2,-7.9,1017.7,0.0,0.0,91.0,985.9,155.0
2024-01-28 12:00:00,-8.5,16.2,-8.2,1017.2,0.0,0.0,91.0,985.4,156.0
2024-01-28 13:00:00,-8.3,19.1,-8.3,1016.8,0.0,0.0,91.0,985.0,160.0
2024-01-28 15:00:00,-8.0,15.6,-8.2,1016.5,0.0,0.0,88.0,984.7,166.0
2024-01-28 16:00:00,-6.5,13.7,-7.5,1016.4,0.0,0.0,85.0,984.7,170.0
2024-01-28 17:00:00,-5.7,12.0,-6.1,1016.6,0.0,0.0,82.0,984.9,172.0
2024-01-28 18:00:00,-4.1,10.0,-4.9,1016.3,0.0,0.0,81.0,984.6,172.0
2024-01-28 19:00:00,-3.4,8.3,-3.6,1016.1,0.0,0.2,82.0,984.4,169.0
2024-01-28 20:00:00,-2.9,4.5,-2.9,1016.4,0.0,0.2,82.0,984.7,168.0
2024-01-28 21:00:00,-2.0,5.4,-2.5,1016.0,0.0,0.4,79.0,984.4,167.0
2024-01-28 22:00:00,-2.7,5.9,-2.4,1015.8,0.0,0.0,85.0,984.2,165.0
2024-01-28 23:00:00,-3.3,9.3,-2.7,1016.2,0.0,0.0,88.0,984.5,172.0
2024-01-29 00:00:00,-3.4,10.9,-3.8,1016.0,0.0,0.0,90.0,984.3,189.0
2024-01-29 01:00:00,-2.0,11.2,-3.2,1015.5,0.0,0.0,86.0,983.9,157.0
2024-01-29 02:00:00,-5.1,12.2,-3.1,1015.6,0.0,0.0,89.0,983.9,171.0
2024-01-29 03:00:00,-5.9,13.0,-5.4,1015.0,0.0,0.0,92.0,983.3,181.0
2024-01-29 04:00:00,-5.5,15.3,-5.6,1014.1,0.0,0.0,91.0,982.4,175.0
2024-01-29 05:00:00,-5.9,15.7,-5.7,1013.2,0.0,0.0,91.0,981.7,169.0
2024-01-29 06:00:00,-5.6,14.5,-5.7,1013.2,0.0,0.0,91.0,981.7,171.0
2024-01-29 07:00:00,-5.0,13.7,-5.3,1012.9,0.0,0.0,90.0,981.5,173.0
2024-01-29 08:00:00,-5.2,10.0,-5.3,1012.2,0.0,0.0,91.0,980.8,194.0
2024-01-29 09:00:00,-5.3,2.2,-5.2,1012.2,0.0,0.0,92.0,980.8,210.0
2024-01-29 10:00:00,-6.5,5.6,-6.0,1012.6,0.0,0.0,91.0,981.1,278.0
2024-01-29 11:00:00,-6.5,10.1,-6.5,1013.2,0.0,0.0,91.0,981.7,306.0
2024-01-29 12:00:00,-6.0,10.7,-6.3,1013.6,0.0,0.0,93.0,982.1,308.0
2024-01-29 13:00:00,-7.6,12.3,-6.5,1013.8,0.0,0.0,92.0,982.3,307.0
2024-01-29 14:00:00,-8.3,10.0,-7.7,1014.5,0.0,0.0,90.0,982.9,300.0
2024-01-29 15:00:00,-3.3,16.8,-5.1,1015.2,0.0,0.0,89.0,983.6,323.0
2024-01-29 16:00:00,-2.4,17.3,-2.4,1016.0,0.0,0.0,88.0,984.5,326.0
2024-01-29 17:00:00,-0.3,20.0,-1.4,1016.0,0.0,0.0,89.0,984.6,308.0
2024-01-29 18:00:00,1.4,26.6,0.9,1016.2,0.0,0.8,87.0,984.8,307.0
2024-01-29 19:00:00,2.2,32.5,2.0,1016.2,0.0,0.0,84.0,984.8,315.0
2024-01-29 20:00:00,1.8,34.6,2.0,1016.4,0.0,0.0,88.0,985.0,316.0
2024-01-29 21:00:00,2.0,29.3,1.8,1016.8,0.0,0.0,86.0,985.4,317.0
2024-01-29 22:00:00,2.1,31.4,2.0,1017.5,0.0,0.0,87.0,986.0,313.0
2024-01-29 23:00:00,1.8,30.2,1.9,1017.9,0.0,0.0,90.0,986.4,315.0
2024-01-30 00:00:00,1.9,22.4,1.7,1018.6,0.0,0.0,89.0,987.1,326.0
2024-01-30 01:00:00,2.8,19.9,2.0,1019.3,0.0,0.0,84.0,987.8,337.0
2024-01-30 02:00:00,1.6,20.8,2.4,1019.4,0.0,0.0,88.0,987.8,354.0
2024-01-30 03:00:00,-1.0,11.2,-0.2,1019.5,0.0,0.0,96.0,988.0,321.0
2024-01-30 04:00:00,-2.3,9.5,-1.3,1019.5,0.0,0.0,95.0,988.0,322.0
2024-01-30 05:00:00,-4.2,6.2,-3.2,1019.2,0.0,0.0,95.0,987.6,311.0
2024-01-30 06:00:00,-4.7,5.7,-4.6,1019.1,0.0,0.0,97.0,987.7,311.0
2024-01-30 07:00:00,-4.9,0.1,-5.0,1018.8,0.0,0.0,98.0,987.4,271.0
2024-01-30 08:00:00,-6.0,0.1,-5.6,1019.0,0.0,0.0,95.0,987.5,196.0
2024-01-30 09:00:00,-7.1,2.1,-6.8,1018.7,0.0,0.0,94.0,987.2,153.0
2024-01-30 10:00:00,-6.3,11.0,-6.7,1018.7,0.0,0.0,94.0,987.2,161.0
2024-01-30 11:00:00,-6.5,11.7,-6.4,1017.4,0.0,0.0,94.0,986.0,164.0
2024-01-30 12:00:00,-6.4,12.7,-6.4,1017.0,0.0,0.0,94.0,985.6,161.0
2024-01-30 13:00:00,-6.2,14.0,-6.2,1016.4,0.0,0.0,94.0,985.0,156.0
2024-01-30 14:00:00,-6.9,14.6,-6.6,1015.8,0.0,0.0,93.0,984.4,160.0
2024-01-30 15:00:00,-6.1,16.5,-6.7,1015.0,0.0,0.0,93.0,983.5,158.0
2024-01-30 16:00:00,-4.3,21.5,-5.0,1014.3,0.0,0.0,94.0,982.9,163.0
2024-01-30 17:00:00,-3.0,25.0,-3.7,1013.6,0.0,0.0,93.0,982.2,165.0
2024-01-30 18:00:00,-1.1,25.5,-2.1,1012.3,0.0,0.0,89.0,980.9,162.0
2024-01-30 19:00:00,-0.3,26.2,-0.8,1011.6,0.0,0.0,87.0,980.3,168.0
2024-01-30 20:00:00,0.8,25.3,0.4,1009.6,0.0,0.0,86.0,978.4,163.0
2024-01-30 21:00:00,2.2,22.3,1.6,1008.8,0.0,0.0,81.0,977.6,160.0
2024-01-30 22:00:00,2.0,19.7,2.3,1008.6,0.0,0.0,86.0,977.4,156.0
2024-01-30 23:00:00,1.3,21.0,1.9,1007.9,0.0,0.0,89.0,976.7,162.0
2024-01-31 00:00:00,0.2,19.0,0.9,1007.9,0.0,0.0,91.0,976.7,166.0
2024-01-31 01:00:00,0.0,18.8,0.4,1006.9,0.0,0.0,91.0,975.7,183.0
2024-01-31 02:00:00,0.3,15.6,0.2,1005.8,0.0,0.0,91.0,974.7,180.0
2024-01-31 03:00:00,2.3,24.8,1.7,1005.7,0.0,0.0,87.0,974.6,223.0
2024-01-31 04:00:00,1.0,23.3,1.8,1005.7,0.0,0.0,90.0,974.6,211.0
2024-01-31 05:00:00,0.5,19.5,0.8,1005.4,0.0,0.0,90.0,974.4,208.0
2024-01-31 06:00:00,-1.2,15.5,-0.4,1006.4,0.0,0.0,91.0,975.4,224.0
2024-01-31 07:00:00,-0.1,15.2,-0.7,1007.5,0.0,0.0,88.0,976.4,267.0
2024-01-31 08:00:00,-0.4,13.4,-0.5,1007.9,0.0,0.0,90.0,976.9,282.0
2024-01-31 09:00:00,-0.8,11.5,-0.7,1008.9,0.0,0.0,89.0,977.9,289.0
2024-01-31 10:00:00,0.9,20.4,0.4,1009.1,0.0,0.0,82.0,978.1,280.0
2024-01-31 11:00:00,0.9,22.3,0.4,1009.3,0.0,0.0,82.0,978.3,266.0
2024-01-31 12:00:00,1.1,25.7,1.3,1009.5,0.0,0.0,79.0,978.5,266.0
2024-01-31 13:00:00,0.3,21.6,0.7,1009.6,0.0,0.0,83.0,978.5,264.0
2024-01-31 14:00:00,1.6,20.5,0.9,1009.3,0.0,0.0,79.0,978.3,263.0
2024-01-31 15:00:00,1.6,23.0,1.8,1009.5,0.0,0.0,78.0,978.6,256.0
2024-01-31 16:00:00,0.1,12.2,0.8,1010.2,0.0,0.0,81.0,979.1,256.0
2024-01-31 17:00:00,1.4,19.7,0.3,1010.3,0.0,0.0,79.0,979.3,264.0
2024-01-31 18:00:00,2.4,21.9,2.0,1010.7,0.0,0.0,75.0,979.6,278.0
2024-01-31 19:00:00,3.3,17.4,2.4,1010.6,0.0,0.0,73.0,979.6,303.0
2024-01-31 20:00:00,2.9,23.7,3.2,1010.7,0.0,0.0,78.0,979.7,316.0
2024-01-31 21:00:00,2.7,16.1,2.9,1011.1,0.0,0.0,76.0,980.1,320.0
2024-01-31 22:00:00,3.2,3.6,2.8,1011.6,0.0,0.0,75.0,980.6,275.0
2024-01-31 23:00:00,2.6,9.7,2.4,1012.1,0.0,0.0,75.0,981.1,310.0
2024-02-01 00:00:00,1.6,14.5,1.0,1012.6,0.0,0.0,80.0,981.6,327.0
2024-02-01 01:00:00,-0.1,11.4,1.2,1013.5,0.0,0.0,85.0,982.3,344.0
2024-02-01 02:00:00,0.2,11.4,0.1,1014.0,0.0,0.0,85.0,982.9,3.0
2024-02-01 03:00:00,-0.1,11.4,0.2,1014.3,0.0,0.0,85.0,983.1,356.0
2024-02-01 04:00:00,-1.1,9.4,-0.7,1014.9,0.0,0.0,89.0,983.7,7.0
2024-02-01 05:00:00,-5.1,3.9,-2.9,1015.4,0.0,0.0,89.0,984.0,4.0
2024-02-01 06:00:00,-4.0,7.7,-4.7,1016.1,0.0,0.0,95.0,984.8,329.0
2024-02-01 07:00:00,-3.8,8.6,-5.1,1016.6,0.0,0.0,94.0,985.3,332.0
2024-02-01 08:00:00,-5.6,7.1,-4.5,1017.3,0.0,0.0,93.0,985.9,25.0
2024-02-01 09:00:00,-5.3,6.3,-5.4,1017.8,0.0,0.0,96.0,986.4,22.0
2024-02-01 10:00:00,-6.6,6.5,-6.2,1017.9,0.0,0.0,94.0,986.5,26.0
2024-02-01 11:00:00,-5.5,5.2,-6.3,1018.4,0.0,0.0,97.0,986.9,47.0
2024-02-01 12:00:00,-4.5,5.7,-4.9,1018.7,0.0,0.0,96.0,987.3,46.0
2024-02-01 13:00:00,-4.3,11.2,-4.4,1019.1,0.0,0.0,96.0,987.6,68.0
2024-02-01 14:00:00,-3.8,10.6,-4.1,1019.5,0.0,0.0,96.0,988.0,81.0
2024-02-01 15:00:00,-3.5,9.0,-3.5,1019.9,0.0,0.0,96.0,988.4,91.0
2024-02-01 16:00:00,-3.3,10.4,-3.3,1020.0,0.0,0.0,96.0,988.5,102.0
2024-02-01 17:00:00,-2.9,9.7,-3.1,1020.6,0.0,0.0,97.0,988.9,112.0
2024-02-01 18:00:00,-2.5,8.4,-2.7,1020.4,0.0,0.0,96.0,988.8,136.0
2024-02-01 19:00:00,-2.3,10.1,-2.4,1019.9,0.0,0.0,97.0,988.3,155.0
2024-02-01 20:00:00,-1.9,12.3,-2.2,1019.5,0.0,0.0,97.0,987.9,168.0
2024-02-01 21:00:00,-1.6,12.0,-1.8,1019.3,0.0,0.0,97.0,987.7,163.0
2024-02-01 22:00:00,-1.6,14.5,-1.5,1019.4,0.0,0.0,97.0,987.8,160.0
2024-02-01 23:00:00,-1.6,16.0,-1.5,1019.0,0.0,0.0,98.0,987.4,160.0
2024-02-02 00:00:00,-1.3,17.3,-1.5,1019.2,0.0,0.0,98.0,987.6,165.0
2024-02-02 01:00:00,-1.0,13.9,-1.2,1019.1,0.0,0.0,99.0,987.6,158.0
2024-02-02 02:00:00,-1.1,15.8,-1.0,1018.9,0.0,0.0,99.0,987.4,156.0
2024-02-02 03:00:00,-1.7,20.8,-1.5,1018.8,0.0,0.0,98.0,987.3,159.0
2024-02-02 04:00:00,-1.2,20.3,-1.5,1018.8,0.0,0.0,98.0,987.3,162.0
2024-02-02 05:00:00,-0.4,17.8,-0.7,1018.6,0.0,0.0,99.0,987.1,162.0
2024-02-02 06:00:00,-0.2,23.5,-0.3,1018.4,0.0,0.0,99.0,986.9,168.0
2024-02-02 07:00:00,-0.5,24.0,-0.3,1018.1,0.0,0.0,99.0,986.7,170.0
2024-02-02 08:00:00,-1.1,24.4,-0.8,1017.9,0.0,0.0,99.0,986.5,164.0
2024-02-02 09:00:00,-1.2,21.9,-1.2,1017.9,0.0,0.0,99.0,986.5,168.0
2024-02-02 10:00:00,-2.1,17.1,-1.7,1017.8,0.0,0.0,98.0,986.4,159.0
2024-02-02 11:00:00,-2.3,15.5,-2.2,1017.6,0.0,0.0,98.0,986.2,168.0
2024-02-02 12:00:00,-2.8,13.9,-2.6,1017.2,0.0,0.0,97.0,985.7,172.0
2024-02-02 13:00:00,-3.1,14.7,-3.0,1016.8,0.0,0.0,97.0,985.4,166.0
2024-02-02 14:00:00,-4.2,11.6,-3.7,1016.6,0.0,0.0,96.0,985.2,150.0
2024-02-02 15:00:00,-3.9,15.7,-4.1,1016.5,0.0,0.0,96.0,985.1,153.0
2024-02-02 16:00:00,-2.9,19.5,-3.4,1016.3,0.0,0.0,97.0,984.9,160.0
2024-02-02 17:00:00,-2.0,20.4,-2.4,1016.3,0.0,0.0,97.0,985.0,159.0
2024-02-02 18:00:00,-1.3,23.7,-1.6,1015.9,0.0,0.0,97.0,984.6,169.0
2024-02-02 19:00:00,-0.8,25.2,-1.1,1015.7,0.0,0.0,98.0,984.4,174.0
2024-02-02 20:00:00,-0.5,26.7,-0.6,1015.0,0.0,0.0,98.0,983.7,169.0
2024-02-02 21:00:00,-0.2,26.0,-0.3,1014.8,0.0,0.0,98.0,983.6,166.0
2024-02-02 22:00:00,0.0,24.6,-0.1,1015.2,0.0,0.0,99.0,983.9,167.0
2024-02-02 23:00:00,0.0,26.2,0.0,1015.1,0.0,0.0,99.0,983.8,165.0
2024-02-03 00:00:00,-0.1,25.8,-0.1,1015.3,0.0,0.0,99.0,984.0,169.0
2024-02-03 01:00:00,-0.2,28.9,-0.2,1015.2,0.0,0.0,99.0,983.8,167.0
2024-02-03 02:00:00,-0.1,28.9,-0.1,1015.0,0.0,0.0,99.0,983.6,167.0
2024-02-03 03:00:00,0.2,30.4,0.1,1015.1,0.0,0.0,97.0,983.7,171.0
2024-02-03 04:00:00,0.4,28.5,0.4,1014.7,0.0,0.0,96.0,983.4,180.0
2024-02-03 05:00:00,0.6,19.6,0.4,1014.6,0.0,0.0,95.0,983.3,162.0
2024-02-03 06:00:00,0.4,16.8,0.4,1014.6,0.0,0.0,92.0,983.4,144.0
2024-02-03 07:00:00,0.0,19.4,0.3,1014.3,0.0,0.0,90.0,983.1,149.0
2024-02-03 08:00:00,-0.2,20.2,-0.2,1014.1,0.0,0.0,94.0,982.8,155.0
2024-02-03 09:00:00,-0.3,19.8,-0.2,1013.8,0.0,0.0,96.0,982.6,155.0
2024-02-03 10:00:00,-0.3,18.4,-0.3,1013.7,0.0,0.0,98.0,982.5,157.0
2024-02-03 11:00:00,-0.1,18.6,-0.2,1013.5,0.0,0.0,99.0,982.3,155.0
2024-02-03 12:00:00,-0.1,18.0,-0.1,1013.7,0.0,0.0,99.0,982.5,158.0
2024-02-03 13:00:00,-0.4,18.7,-0.2,1013.7,0.0,0.0,99.0,982.5,157.0
2024-02-03 14:00:00,-0.2,17.9,-0.4,1013.8,0.0,0.0,99.0,982.6,153.0
2024-02-03 15:00:00,0.0,16.1,-0.1,1014.1,0.0,0.0,97.0,982.9,148.0
2024-02-03 16:00:00,0.3,18.4,0.1,1014.0,0.0,0.0,96.0,982.8,155.0
2024-02-03 17:00:00,0.6,20.9,0.5,1014.0,0.0,0.0,95.0,982.9,155.0
2024-02-03 18:00:00,1.2,20.0,0.8,1013.9,0.0,0.0,92.0,982.7,158.0
2024-02-03 19:00:00,1.1,20.9,1.0,1014.1,0.0,0.0,93.0,982.9,161.0
2024-02-03 20:00:00,1.1,20.9,1.0,1014.1,0.0,0.0,93.0,982.9,162.0
2024-02-03 21:00:00,1.3,17.4,1.2,1014.2,0.0,0.0,93.0,983.0,154.0
2024-02-03 22:00:00,0.9,18.3,1.2,1014.9,0.0,0.0,97.0,983.7,156.0
2024-02-03 23:00:00,1.0,16.1,0.9,1015.4,0.0,0.0,97.0,984.2,159.0
2024-02-04 00:00:00,0.7,17.5,0.8,1016.0,0.0,0.0,99.0,984.7,161.0
2024-02-04 01:00:00,0.6,18.2,0.6,1016.4,0.0,0.0,99.0,985.1,165.0
2024-02-04 02:00:00,0.6,17.4,0.6,1016.5,0.0,0.0,99.0,985.3,161.0
2024-02-04 03:00:00,0.6,17.9,0.6,1016.6,0.0,0.0,99.0,985.4,161.0
2024-02-04 04:00:00,0.6,17.5,0.6,1017.0,0.0,0.0,99.0,985.7,162.0
2024-02-04 05:00:00,0.5,15.8,0.6,1017.4,0.0,0.0,99.0,986.1,163.0
2024-02-04 06:00:00,0.6,12.3,0.6,1017.9,0.0,0.0,99.0,986.6,159.0
2024-02-04 07:00:00,0.6,10.8,0.6,1018.2,0.0,0.0,99.0,987.0,156.0
2024-02-04 08:00:00,0.6,12.7,0.6,1018.9,0.0,0.0,99.0,987.6,156.0
2024-02-04 09:00:00,0.5,12.6,0.5,1019.4,0.0,0.0,99.0,988.1,158.0
2024-02-04 10:00:00,0.4,11.4,0.4,1019.8,0.0,0.0,99.0,988.5,162.0
2024-02-04 11:00:00,0.4,10.4,0.4,1020.3,0.0,0.0,99.0,989.0,167.0
2024-02-04 12:00:00,0.3,6.8,0.4,1020.9,0.0,0.0,99.0,989.6,175.0
2024-02-04 13:00:00,0.6,1.8,0.5,1021.1,0.0,0.0,99.0,989.7,174.0
2024-02-04 14:00:00,0.6,0.2,0.6,1021.6,0.0,0.0,99.0,990.2,184.0
2024-02-04 15:00:00,0.9,2.9,0.7,1022.2,0.0,0.0,99.0,990.8,17.0
2024-02-04 16:00:00,1.4,7.7,1.1,1022.8,0.0,0.0,99.0,991.4,13.0
2024-02-04 17:00:00,1.9,6.4,1.6,1023.2,0.0,0.0,99.0,991.8,19.0
2024-02-04 18:00:00,2.5,7.8,2.2,1023.2,0.0,0.0,96.0,991.8,21.0
2024-02-04 19:00:00,1.5,5.6,2.6,1023.5,0.0,0.0,90.0,992.1,7.0
2024-02-04 20:00:00,3.1,6.3,2.8,1023.1,0.0,0.0,93.0,991.8,17.0
2024-02-04 21:00:00,2.9,8.4,3.0,1023.2,0.0,0.0,94.0,991.8,11.0
2024-02-04 22:00:00,2.8,6.7,2.8,1023.6,0.0,0.0,94.0,992.2,19.0
